thread_id	post_id	ade_cui	cui_text	linked_drug
8941	8941_004	0	0	0
8941	8941_005	0	0	0
8941	8941_006	0	0	0
8941	8941_007	0	0	0
8941	8941_008	0	0	0
8941	8941_009	0	0	0
8940	8940_007	0	0	0
8940	8940_008	0	0	0
8940	8940_009	0	0	0
8940	8940_010	0	0	0
8942	8942_001	0	0	0
8941	8941_010	0	0	0
8941	8941_011	0	0	0
8942	8942_002	0	0	0
8942	8942_003	0	0	0
8939	8939_001	0	0	0
8942	8942_004	0	0	0
8939	8939_002	0	0	0
8941	8941_012	0	0	0
8941	8941_013	0	0	0
8942	8942_005	49563000	Periorbital edema	imatinib
8941	8941_014	0	0	0
8941	8941_015	0	0	0
8939	8939_003	0	0	0
8942	8942_006	267039000	Swollen ankle region	imatinib
8942	8942_006	297142003	Foot swelling	imatinib
8942	8942_007	0	0	0
8942	8942_008	0	0	0
8941	8941_016	0	0	0
8942	8942_009	0	0	0
8942	8942_010	0	0	0
8942	8942_011	0	0	0
8942	8942_012	0	0	0
8941	8941_017	0	0	0
8941	8941_018	0	0	0
8940	8940_011	0	0	0
8934	8934_001	46206005	Mood disorder	sunitinib
8934	8934_002	286381004	Unable to find words	sunitinib
8937	8937_001	0	0	0
8934	8934_003	116289008	Abdominal bloating	sunitinib
8940	8940_012	0	0	0
8937	8937_002	0	0	0
8934	8934_004	0	0	0
8934	8934_005	53057004	Hand pain	regorafenib
8934	8934_005	224960004	Tired	regorafenib
8934	8934_005	8943002	Weight gain	regorafenib
8937	8937_003	0	0	0
8934	8934_006	224960004	Tired	sunitinib
8934	8934_006	102616008	Painful mouth	sunitinib
8934	8934_006	30731004	Glossodynia	sunitinib
8934	8934_006	116289008	Abdominal bloating	sunitinib
8934	8934_006	80068009	Swelling of limb	sunitinib
8934	8934_006	297142003	Foot swelling	sunitinib
8934	8934_007	79499004	Depersonalization	sunitinib
8934	8934_007	48167000	Amnesia	sunitinib
8934	8934_007	225624000	Panic attack	sunitinib
8937	8937_004	0	0	0
8934	8934_008	0	0	0
8937	8937_005	0	0	0
8858	8858_001	84229001	Fatigue	imatinib
8858	8858_001	247566002	Hair color change	imatinib
8858	8858_002	0	0	0
8934	8934_009	0	0	0
8939	8939_004	0	0	0
8937	8937_006	22253000	Pain	
8858	8858_003	224960004	Tired	sunitinib
8858	8858_003	398032003	Loose stool	sunitinib
8858	8858_003	56317004	Alopecia	sunitinib
8858	8858_004	0	0	0
8858	8858_005	0	0	0
8937	8937_007	21522001	Abdominal pain	
8935	8935_001	0	0	0
8937	8937_008	0	0	0
8937	8937_009	0	0	0
8935	8935_002	0	0	0
8935	8935_003	0	0	0
8935	8935_004	0	0	0
8937	8937_010	0	0	0
8936	8936_017	0	0	0
8902	8902_001	0	0	0
8902	8902_002	0	0	0
8902	8902_003	0	0	0
8933	8933_001	0	0	0
8902	8902_004	0	0	0
8933	8933_002	0	0	0
8902	8902_005	0	0	0
8933	8933_003	0	0	0
8933	8933_004	0	0	0
8933	8933_005	0	0	0
8930	8930_001	0	0	0
8933	8933_006	0	0	0
8903	8903_001	0	0	0
8903	8903_002	55300003	Cramp	imatinib
8903	8903_003	0	0	0
8903	8903_004	0	0	0
8903	8903_005	0	0	0
8903	8903_006	0	0	0
8903	8903_007	0	0	0
8903	8903_008	449918009	Cramp in lower leg	imatinib
8903	8903_009	0	0	0
8903	8903_010	0	0	0
8903	8903_011	0	0	0
8932	8932_004	0	0	0
8903	8903_012	68962001	Muscle pain	imatinib
8903	8903_013	10601006	Pain in lower limb	imatinib
8903	8903_013	449918009	Cramp in lower leg	imatinib
8903	8903_014	0	0	0
8903	8903_015	55300003	Cramp	imatinib
8903	8903_016	249945007	Monoparesis - leg	imatinib
8903	8903_017	449918009	Cramp in lower leg	imatinib
8903	8903_017	22253000	Pain	imatinib
8903	8903_017	53057004	Hand pain	imatinib
8903	8903_018	55300003	Cramp	imatinib
8902	8902_006	0	0	0
8934	8934_010	48167000	Amnesia	sunitinib
8929	8929_001	0	0	0
8903	8903_019	0	0	0
8903	8903_020	193462001	Insomnia	imatinib
8903	8903_020	22253000	Pain	imatinib
8903	8903_021	55300003	Cramp	imatinib
8903	8903_022	49218002	Hip pain	sunitinib
8903	8903_022	55300003	Cramp	sunitinib
8903	8903_023	55300003	Cramp	imatinib
8903	8903_023	68962001	Muscle pain	imatinib
8932	8932_005	0	0	0
8932	8932_006	0	0	0
8903	8903_024	0	0	0
8931	8931_001	0	0	0
8931	8931_002	0	0	0
8930	8930_002	0	0	0
8931	8931_003	0	0	0
8929	8929_002	0	0	0
8925	8925_001	70323002	Eye strain	imatinib
8925	8925_002	0	0	0
8925	8925_003	65124004	Swelling	imatinib
8925	8925_004	65124004	Swelling	imatinib
8925	8925_004	41652007	Pain in eye	imatinib
8925	8925_005	0	0	0
8925	8925_006	82272006	Common cold	imatinib
8925	8925_007	41652007	Pain in eye	imatinib
8925	8925_007	45177002	Swelling of structure of eye	imatinib
8927	8927_001	0	0	0
8927	8927_002	0	0	0
8927	8927_003	0	0	0
8928	8928_013	0	0	0
8928	8928_014	0	0	0
8833	8833_001	0	0	0
8833	8833_002	0	0	0
8833	8833_003	0	0	0
8910	8910_001	0	0	0
8910	8910_002	0	0	0
8356	8356_002	0	0	0
8925	8925_008	49563000	Periorbital edema	imatinib
8925	8925_008	57676002	Joint pain	imatinib
8925	8925_008	29857009	Chest pain	imatinib
8833	8833_004	0	0	0
8833	8833_005	0	0	0
8927	8927_004	0	0	0
8833	8833_006	0	0	0
8926	8926_001	0	0	0
8926	8926_002	0	0	0
8833	8833_007	0	0	0
8921	8921_001	0	0	0
8910	8910_003	0	0	0
8910	8910_004	0	0	0
8921	8921_002	0	0	0
8921	8921_003	0	0	0
8925	8925_009	41652007	Pain in eye	imatinib
8925	8925_009	65124004	Swelling	imatinib
8833	8833_008	0	0	0
8925	8925_010	0	0	0
8925	8925_011	41652007	Pain in eye	imatinib
8699	8699_001	0	0	0
8925	8925_012	0	0	0
8925	8925_013	0	0	0
8925	8925_014	0	0	0
8910	8910_005	0	0	0
8834	8834_001	162290004	Dry eyes	imatinib
8834	8834_001	16386004	Dry skin	imatinib
8834	8834_001	118938008	Disease of mouth	imatinib
8917	8917_001	0	0	0
8913	8913_001	0	0	0
8909	8909_001	0	0	0
8913	8913_002	0	0	0
8909	8909_002	0	0	0
8916	8916_001	84229001	Fatigue	sunitinib
8699	8699_002	0	0	0
8916	8916_002	0	0	0
8913	8913_003	0	0	0
8834	8834_002	0	0	0
8916	8916_003	0	0	0
8916	8916_004	0	0	0
8699	8699_003	0	0	0
8916	8916_005	0	0	0
8834	8834_003	0	0	0
8834	8834_004	0	0	0
8916	8916_006	0	0	0
8699	8699_004	0	0	0
8895	8895_001	0	0	0
8699	8699_005	0	0	0
8699	8699_006	0	0	0
8913	8913_004	0	0	0
8699	8699_007	0	0	0
8699	8699_008	0	0	0
8699	8699_009	0	0	0
8834	8834_005	49563000	Periorbital edema	imatinib
8834	8834_005	224960004	Tired	imatinib
8834	8834_005	48285002	Swearing	imatinib
8699	8699_010	0	0	0
8917	8917_002	403638003	Palmar-Plantar Erythrodysesthesia	sunitinib
8917	8917_003	271807003	Eruption	sunitinib
8917	8917_003	230773005	Spastic cerebral palsy	sunitinib
8917	8917_003	102616008	Painful mouth	sunitinib
8917	8917_003	249316004	Nasal deviation	sunitinib
8834	8834_006	0	0	0
8916	8916_007	0	0	0
8909	8909_003	0	0	0
8911	8911_001	0	0	0
8916	8916_008	0	0	0
8911	8911_002	0	0	0
8917	8917_004	0	0	0
8916	8916_009	0	0	0
8916	8916_010	0	0	0
8916	8916_011	0	0	0
8918	8918_001	0	0	0
8918	8918_002	0	0	0
8917	8917_005	0	0	0
8916	8916_012	25064002	Headache	sunitinib
8916	8916_013	0	0	0
8921	8921_004	0	0	0
8916	8916_014	0	0	0
8921	8921_005	0	0	0
8921	8921_006	0	0	0
8916	8916_015	0	0	0
8921	8921_007	0	0	0
8918	8918_003	0	0	0
8921	8921_008	0	0	0
8920	8920_001	0	0	0
8699	8699_011	0	0	0
8920	8920_002	0	0	0
8918	8918_004	0	0	0
8834	8834_007	0	0	0
8909	8909_004	21522001	Abdominal pain	regorafenib
8909	8909_004	16331000	Heartburn	regorafenib
8834	8834_008	49563000	Periorbital edema	imatinib
8915	8915_001	0	0	0
8916	8916_016	0	0	0
8909	8909_005	0	0	0
8917	8917_006	0	0	0
8914	8914_001	0	0	0
8914	8914_002	0	0	0
8907	8907_001	0	0	0
8834	8834_009	22253000	Pain	regorafenib
8914	8914_003	0	0	0
8834	8834_010	84229001	Fatigue	imatinib
8907	8907_002	0	0	0
8915	8915_002	0	0	0
8911	8911_003	0	0	0
8699	8699_012	0	0	0
8916	8916_017	0	0	0
8907	8907_003	102938007	Difficulty writing	
8699	8699_013	0	0	0
8915	8915_003	0	0	0
8907	8907_004	0	0	0
8913	8913_005	0	0	0
8834	8834_011	224960004	Tired	imatinib
8834	8834_011	16386004	Dry skin	imatinib
8910	8910_006	0	0	0
8912	8912_001	0	0	0
8912	8912_002	0	0	0
8907	8907_005	247640008	Unable to think clearly	imatinib
8910	8910_007	0	0	0
8911	8911_004	0	0	0
8907	8907_006	0	0	0
8852	8852_001	0	0	0
8852	8852_002	37320007	Acquired absence of teeth	sunitinib
8852	8852_003	0	0	0
8852	8852_004	64859006	Osteoporosis	imatinib
8852	8852_004	84229001	Fatigue	imatinib
8852	8852_005	0	0	0
8907	8907_007	20602000	Indifference	imatinib
8852	8852_006	90207007	Grinding teeth	sunitinib
8907	8907_008	84229001	Fatigue	imatinib
8907	8907_008	367391008	Malaise	imatinib
8852	8852_007	234947003	Tooth disorder	imatinib
8906	8906_001	0	0	0
8904	8904_002	0	0	0
8902	8902_007	0	0	0
8902	8902_008	0	0	0
8899	8899_001	0	0	0
8897	8897_001	0	0	0
8899	8899_002	0	0	0
8897	8897_002	0	0	0
8899	8899_003	0	0	0
8899	8899_004	0	0	0
8897	8897_003	0	0	0
8897	8897_004	0	0	0
8899	8899_005	0	0	0
8897	8897_005	0	0	0
8897	8897_006	0	0	0
8849	8849_001	0	0	0
8899	8899_006	0	0	0
8899	8899_007	0	0	0
8897	8897_008	0	0	0
8897	8897_009	0	0	0
8849	8849_002	0	0	0
8849	8849_003	53057004	Hand pain	sunitinib
8849	8849_003	118938008	Disease of mouth	sunitinib
8897	8897_010	0	0	0
8897	8897_011	0	0	0
8849	8849_004	271807003	Eruption	sunitinib
8849	8849_004	70076002	Rhinitis	sunitinib
8849	8849_004	283121001	Traumatic blister of mouth	sunitinib
8849	8849_004	56317004	Alopecia	sunitinib
8899	8899_008	0	0	0
8849	8849_005	56317004	Alopecia	sunitinib
8849	8849_006	0	0	0
8849	8849_007	0	0	0
8849	8849_008	0	0	0
8899	8899_009	0	0	0
8897	8897_012	0	0	0
8849	8849_009	0	0	0
8849	8849_010	0	0	0
8899	8899_010	0	0	0
8903	8903_025	449918009	Cramp in lower leg	imatinib
8903	8903_025	55300003	Cramp	imatinib
8849	8849_011	0	0	0
8897	8897_013	0	0	0
8899	8899_011	0	0	0
8899	8899_012	0	0	0
8849	8849_012	55300003	Cramp	sunitinib
8849	8849_012	62315008	Diarrhea	sunitinib
8849	8849_012	403638003	Palmar-Plantar Erythrodysesthesia	sunitinib
8849	8849_012	79395009	Dry hair	sunitinib
8897	8897_014	0	0	0
8897	8897_015	0	0	0
8699	8699_014	0	0	0
8849	8849_013	0	0	0
8895	8895_002	0	0	0
8699	8699_015	0	0	0
8849	8849_014	422587007	Nausea	sunitinib
8895	8895_003	0	0	0
8894	8894_001	0	0	0
8849	8849_015	422587007	Nausea	imatinib
8849	8849_015	25064002	Headache	imatinib
8895	8895_004	0	0	0
8895	8895_005	0	0	0
8898	8898_001	0	0	0
8898	8898_002	0	0	0
8892	8892_001	0	0	0
8892	8892_002	0	0	0
8898	8898_003	0	0	0
8892	8892_003	0	0	0
8892	8892_004	0	0	0
8892	8892_005	0	0	0
8849	8849_016	0	0	0
8892	8892_006	0	0	0
8896	8896_001	0	0	0
8898	8898_004	0	0	0
8892	8892_007	0	0	0
8898	8898_005	0	0	0
8898	8898_006	0	0	0
8892	8892_008	0	0	0
8892	8892_009	0	0	0
8892	8892_010	0	0	0
8898	8898_007	0	0	0
8892	8892_011	0	0	0
8896	8896_002	0	0	0
8858	8858_006	64226004	Colitis	imatinib
8858	8858_006	238532005	Finger wrinkling	imatinib
8896	8896_003	0	0	0
8892	8892_012	0	0	0
8898	8898_008	0	0	0
8892	8892_013	0	0	0
8892	8892_014	0	0	0
8896	8896_004	0	0	0
8892	8892_015	0	0	0
8895	8895_006	0	0	0
8893	8893_001	0	0	0
8893	8893_002	0	0	0
8895	8895_007	0	0	0
8892	8892_016	0	0	0
8895	8895_008	0	0	0
8893	8893_003	0	0	0
8893	8893_004	0	0	0
8892	8892_017	0	0	0
8810	8810_001	0	0	0
8810	8810_002	0	0	0
8892	8892_018	0	0	0
8810	8810_003	0	0	0
8810	8810_004	0	0	0
8893	8893_005	0	0	0
8829	8829_001	0	0	0
8829	8829_002	0	0	0
8829	8829_003	0	0	0
8829	8829_004	0	0	0
8892	8892_019	0	0	0
8829	8829_005	0	0	0
8829	8829_006	0	0	0
8829	8829_007	0	0	0
8829	8829_008	0	0	0
8893	8893_006	0	0	0
8829	8829_009	0	0	0
8810	8810_005	0	0	0
8893	8893_007	0	0	0
8829	8829_011	0	0	0
8829	8829_012	0	0	0
8829	8829_013	0	0	0
8875	8875_001	0	0	0
8875	8875_002	0	0	0
8875	8875_003	0	0	0
8875	8875_004	0	0	0
8875	8875_005	0	0	0
8875	8875_006	0	0	0
8875	8875_007	0	0	0
8893	8893_008	0	0	0
8875	8875_008	0	0	0
8875	8875_009	0	0	0
8810	8810_006	0	0	0
8875	8875_010	0	0	0
8829	8829_014	0	0	0
8896	8896_005	0	0	0
8829	8829_015	0	0	0
8810	8810_007	0	0	0
8893	8893_009	0	0	0
8875	8875_011	0	0	0
8849	8849_017	403194002	Solar erythema	sunitinib
8849	8849_017	271807003	Eruption	sunitinib
8699	8699_016	0	0	0
8849	8849_018	102616008	Painful mouth	sunitinib
8849	8849_018	271801002	Taste sense altered	sunitinib
8849	8849_018	14760008	Constipation	sunitinib
8875	8875_012	0	0	0
8875	8875_013	0	0	0
8889	8889_001	0	0	0
8889	8889_002	0	0	0
8889	8889_003	0	0	0
8880	8880_001	0	0	0
8880	8880_002	271807003	Eruption	sunitinib
8880	8880_002	56317004	Alopecia	sunitinib
8880	8880_002	95891005	Influenza-like illness	sunitinib
8880	8880_002	283121001	Traumatic blister of mouth	sunitinib
8810	8810_008	0	0	0
8889	8889_004	0	0	0
8889	8889_005	48694002	Anxiety	
8880	8880_003	38341003	Hypertensive disorder	sunitinib
8880	8880_003	247566002	Hair color change	sunitinib
8810	8810_009	0	0	0
8810	8810_010	0	0	0
8889	8889_006	0	0	0
8875	8875_014	0	0	0
8894	8894_002	0	0	0
8810	8810_011	0	0	0
8889	8889_007	0	0	0
8880	8880_004	0	0	0
8880	8880_005	0	0	0
8880	8880_006	0	0	0
8829	8829_016	0	0	0
8880	8880_007	0	0	0
8508	8508_001	0	0	0
8508	8508_002	0	0	0
8508	8508_003	0	0	0
8508	8508_004	0	0	0
8810	8810_012	0	0	0
8508	8508_005	0	0	0
8889	8889_008	0	0	0
8508	8508_006	0	0	0
8508	8508_007	0	0	0
8893	8893_010	0	0	0
8853	8853_001	0	0	0
8508	8508_008	0	0	0
8508	8508_009	0	0	0
8508	8508_010	0	0	0
8508	8508_011	0	0	0
8853	8853_002	0	0	0
8890	8890_001	0	0	0
8890	8890_002	0	0	0
8890	8890_003	422587007	Nausea	imatinib
8890	8890_004	0	0	0
8890	8890_005	0	0	0
8846	8846_007	0	0	0
8890	8890_006	0	0	0
8890	8890_007	0	0	0
8887	8887_001	0	0	0
8508	8508_012	0	0	0
8890	8890_008	0	0	0
8888	8888_001	0	0	0
8887	8887_002	0	0	0
8888	8888_002	0	0	0
8887	8887_003	0	0	0
8888	8888_003	0	0	0
8887	8887_004	0	0	0
8888	8888_004	0	0	0
8890	8890_009	0	0	0
8890	8890_010	0	0	0
8888	8888_005	0	0	0
8888	8888_006	0	0	0
8889	8889_009	0	0	0
8888	8888_007	0	0	0
8888	8888_008	0	0	0
8855	8855_001	0	0	0
8878	8878_001	224960004	Tired	
8855	8855_002	0	0	0
8878	8878_002	0	0	0
8877	8877_001	0	0	0
8882	8882_001	0	0	0
8878	8878_003	0	0	0
8855	8855_003	0	0	0
8878	8878_004	84229001	Fatigue	
8878	8878_005	0	0	0
8878	8878_006	0	0	0
8882	8882_002	48694002	Anxiety	imatinib
8878	8878_007	0	0	0
8882	8882_003	0	0	0
8882	8882_004	0	0	0
6778	6778_001	56317004	Alopecia	imatinib
6778	6778_002	56317004	Alopecia	imatinib
6778	6778_002	25540007	Tooth loss	imatinib
6778	6778_003	0	0	0
6778	6778_004	56317004	Alopecia	imatinib
6778	6778_005	0	0	0
6778	6778_006	0	0	0
8882	8882_005	87715008	Xerostomia	imatinib
8855	8855_004	0	0	0
8882	8882_006	0	0	0
8887	8887_005	0	0	0
8882	8882_007	0	0	0
8882	8882_008	0	0	0
6778	6778_007	48167000	Amnesia	imatinib
8885	8885_001	0	0	0
8875	8875_015	0	0	0
8855	8855_005	0	0	0
6778	6778_008	56317004	Alopecia	imatinib
8878	8878_008	0	0	0
8884	8884_001	0	0	0
8884	8884_002	0	0	0
8884	8884_003	0	0	0
8884	8884_004	0	0	0
8884	8884_005	0	0	0
6778	6778_009	247566002	Hair color change	imatinib
8882	8882_009	0	0	0
6778	6778_010	0	0	0
8855	8855_006	0	0	0
8884	8884_006	0	0	0
8884	8884_007	0	0	0
8884	8884_008	0	0	0
8810	8810_013	0	0	0
8508	8508_013	0	0	0
8884	8884_009	0	0	0
8885	8885_002	38341003	Hypertensive disorder	ponatinib
8885	8885_002	44564008	Loss of voice	ponatinib
8885	8885_002	50219008	Hoarse	ponatinib
6778	6778_011	247427007	Fragile skin	imatinib
6778	6778_011	277797007	Thin skin	imatinib
6778	6778_011	45177002	Swelling of structure of eye	imatinib
6778	6778_011	55300003	Cramp	imatinib
6778	6778_011	56317004	Alopecia	imatinib
8878	8878_009	0	0	0
8884	8884_010	0	0	0
8881	8881_001	0	0	0
8884	8884_011	0	0	0
8881	8881_002	0	0	0
8875	8875_016	0	0	0
8876	8876_001	0	0	0
8876	8876_002	0	0	0
8876	8876_003	0	0	0
8876	8876_004	0	0	0
8882	8882_010	48694002	Anxiety	imatinib
8882	8882_010	7011001	Hallucinations	imatinib
8882	8882_010	40917007	Clouded consciousness	imatinib
8882	8882_010	35489007	Depressive disorder	imatinib
8882	8882_010	38341003	Hypertensive disorder	imatinib
8876	8876_005	0	0	0
8876	8876_006	0	0	0
8884	8884_012	0	0	0
8810	8810_014	0	0	0
8876	8876_007	0	0	0
8876	8876_008	0	0	0
8876	8876_009	0	0	0
8876	8876_010	0	0	0
8876	8876_011	0	0	0
8876	8876_012	0	0	0
8876	8876_013	0	0	0
8876	8876_014	0	0	0
8876	8876_015	0	0	0
8882	8882_011	0	0	0
8867	8867_001	0	0	0
8867	8867_002	0	0	0
8867	8867_003	0	0	0
8867	8867_004	84229001	Fatigue	
8867	8867_005	0	0	0
8867	8867_006	0	0	0
8867	8867_007	0	0	0
8867	8867_008	0	0	0
8867	8867_009	0	0	0
8867	8867_010	0	0	0
8867	8867_011	0	0	0
8867	8867_012	0	0	0
8880	8880_008	271807003	Eruption	regorafenib
8880	8880_008	102616008	Painful mouth	regorafenib
8880	8880_008	82991003	Generalized aches and pains	regorafenib
8880	8880_008	56317004	Alopecia	regorafenib
8880	8880_008	89362005	Weight loss	regorafenib
8880	8880_008	21522001	Abdominal pain	regorafenib
8867	8867_013	0	0	0
8867	8867_014	22253000	Pain	
8870	8870_001	0	0	0
8870	8870_002	0	0	0
8870	8870_003	0	0	0
8880	8880_009	224960004	Tired	sunitinib
8880	8880_009	81000006	Pediculosis capitis	sunitinib
8870	8870_004	0	0	0
8870	8870_005	0	0	0
8870	8870_006	0	0	0
8870	8870_007	0	0	0
8870	8870_008	0	0	0
8876	8876_016	0	0	0
8870	8870_009	0	0	0
8872	8872_001	0	0	0
8872	8872_002	0	0	0
8870	8870_010	0	0	0
8872	8872_003	0	0	0
8872	8872_004	0	0	0
8872	8872_005	0	0	0
8872	8872_006	0	0	0
8872	8872_007	0	0	0
8872	8872_008	0	0	0
8872	8872_009	0	0	0
8872	8872_010	0	0	0
6778	6778_012	56317004	Alopecia	imatinib
8872	8872_011	0	0	0
8872	8872_012	0	0	0
8870	8870_011	0	0	0
8872	8872_013	0	0	0
8872	8872_014	0	0	0
8878	8878_010	0	0	0
8877	8877_002	0	0	0
8872	8872_015	0	0	0
8867	8867_015	0	0	0
8870	8870_012	0	0	0
8870	8870_013	0	0	0
8872	8872_016	0	0	0
8867	8867_016	0	0	0
8872	8872_017	0	0	0
8872	8872_018	0	0	0
8872	8872_019	0	0	0
8872	8872_020	0	0	0
8872	8872_021	0	0	0
8872	8872_022	0	0	0
8870	8870_014	0	0	0
8854	8854_001	0	0	0
8861	8861_001	0	0	0
8861	8861_002	0	0	0
8868	8868_001	0	0	0
8861	8861_003	0	0	0
8868	8868_002	0	0	0
8853	8853_003	0	0	0
8861	8861_004	0	0	0
8872	8872_023	0	0	0
8861	8861_005	0	0	0
8867	8867_017	0	0	0
8861	8861_006	0	0	0
8868	8868_003	0	0	0
8871	8871_001	0	0	0
8871	8871_002	0	0	0
8871	8871_003	0	0	0
8861	8861_007	0	0	0
8871	8871_004	0	0	0
8869	8869_001	0	0	0
8865	8865_001	0	0	0
8871	8871_005	0	0	0
8865	8865_002	0	0	0
8865	8865_003	0	0	0
8865	8865_004	0	0	0
8865	8865_005	0	0	0
8865	8865_006	0	0	0
8865	8865_007	62315008	Diarrhea	imatinib
8865	8865_007	14760008	Constipation	imatinib
8871	8871_006	0	0	0
8868	8868_004	0	0	0
8861	8861_008	0	0	0
8863	8863_001	0	0	0
8855	8855_007	0	0	0
8863	8863_002	0	0	0
8861	8861_009	0	0	0
8869	8869_002	0	0	0
8867	8867_018	422587007	Nausea	
8865	8865_008	14760008	Constipation	imatinib
8508	8508_014	0	0	0
8866	8866_001	0	0	0
8866	8866_002	0	0	0
8866	8866_003	0	0	0
8866	8866_004	0	0	0
8866	8866_005	0	0	0
8859	8859_001	116289008	Abdominal bloating	imatinib
8866	8866_006	0	0	0
8859	8859_002	0	0	0
8864	8864_001	0	0	0
8859	8859_003	116289008	Abdominal bloating	sunitinib
8859	8859_003	29384001	Disorder of stomach	sunitinib
8859	8859_004	0	0	0
8859	8859_005	0	0	0
8863	8863_004	0	0	0
8836	8836_001	0	0	0
8836	8836_002	0	0	0
8836	8836_003	0	0	0
8865	8865_009	0	0	0
8836	8836_004	0	0	0
8836	8836_005	0	0	0
8836	8836_006	0	0	0
8836	8836_007	0	0	0
8836	8836_008	0	0	0
8836	8836_009	0	0	0
8859	8859_006	0	0	0
8857	8857_001	0	0	0
8836	8836_010	0	0	0
8836	8836_011	0	0	0
8857	8857_002	271789005	Dizziness and giddiness	imatinib
8836	8836_012	0	0	0
8857	8857_003	0	0	0
6778	6778_013	56317004	Alopecia	imatinib
8857	8857_004	0	0	0
8862	8862_001	0	0	0
8836	8836_013	193462001	Insomnia	
8857	8857_005	0	0	0
8861	8861_010	0	0	0
8862	8862_002	0	0	0
8857	8857_006	0	0	0
8861	8861_011	0	0	0
8861	8861_012	0	0	0
8857	8857_007	0	0	0
8856	8856_001	0	0	0
8857	8857_008	0	0	0
8856	8856_002	0	0	0
8856	8856_003	0	0	0
8856	8856_004	0	0	0
8836	8836_014	0	0	0
8857	8857_009	0	0	0
8857	8857_010	0	0	0
8860	8860_001	0	0	0
8857	8857_011	22253000	Pain	imatinib
8856	8856_005	0	0	0
8856	8856_006	0	0	0
8856	8856_007	0	0	0
8857	8857_012	0	0	0
8856	8856_008	0	0	0
8836	8836_015	0	0	0
8851	8851_001	0	0	0
8836	8836_016	0	0	0
8836	8836_017	0	0	0
8851	8851_002	0	0	0
8856	8856_009	0	0	0
8851	8851_003	0	0	0
8851	8851_004	278528006	Facial swelling	imatinib
8836	8836_018	0	0	0
8849	8849_019	271801002	Taste sense altered	sunitinib
8858	8858_007	102616008	Painful mouth	sunitinib
8858	8858_007	64379006	Decrease in appetite	sunitinib
8817	8817_001	0	0	0
8817	8817_002	0	0	0
8856	8856_010	0	0	0
8836	8836_019	0	0	0
8858	8858_008	0	0	0
8857	8857_013	0	0	0
8856	8856_011	0	0	0
8856	8856_012	0	0	0
8856	8856_013	0	0	0
8851	8851_005	0	0	0
8856	8856_014	0	0	0
8849	8849_020	0	0	0
8856	8856_015	0	0	0
8851	8851_006	0	0	0
8851	8851_007	0	0	0
8851	8851_008	267038008	Edema	imatinib
8856	8856_016	0	0	0
8851	8851_009	0	0	0
8851	8851_010	0	0	0
8836	8836_020	0	0	0
8856	8856_017	0	0	0
8817	8817_003	0	0	0
8856	8856_018	0	0	0
8817	8817_004	0	0	0
8817	8817_005	0	0	0
8817	8817_006	0	0	0
8565	8565_001	0	0	0
8565	8565_002	0	0	0
8856	8856_019	0	0	0
8565	8565_003	0	0	0
8565	8565_004	0	0	0
8565	8565_005	0	0	0
8836	8836_021	0	0	0
8565	8565_006	0	0	0
8565	8565_007	128053003	Deep venous thrombosis	imatinib
8817	8817_007	0	0	0
8565	8565_008	0	0	0
8565	8565_009	267039000	Swollen ankle region	imatinib
8565	8565_009	22253000	Pain	imatinib
8565	8565_010	80068009	Swelling of limb	imatinib
8565	8565_011	0	0	0
8565	8565_012	43724002	Chill	imatinib
8842	8842_001	0	0	0
8565	8565_013	22253000	Pain	imatinib
8565	8565_014	0	0	0
8842	8842_002	0	0	0
8842	8842_003	0	0	0
8842	8842_004	0	0	0
8853	8853_004	0	0	0
8789	8789_001	0	0	0
8789	8789_002	0	0	0
8851	8851_011	0	0	0
8852	8852_008	0	0	0
8789	8789_003	0	0	0
8842	8842_005	0	0	0
8849	8849_021	271801002	Taste sense altered	sunitinib
8565	8565_015	0	0	0
8842	8842_006	0	0	0
8817	8817_008	0	0	0
8842	8842_007	0	0	0
8847	8847_001	0	0	0
8847	8847_002	0	0	0
8847	8847_003	0	0	0
8847	8847_004	0	0	0
8847	8847_005	0	0	0
8847	8847_006	0	0	0
8847	8847_007	0	0	0
8850	8850_001	0	0	0
8847	8847_008	0	0	0
8847	8847_009	0	0	0
8847	8847_010	0	0	0
8847	8847_011	0	0	0
8847	8847_012	0	0	0
8849	8849_022	55300003	Cramp	sunitinib
8849	8849_022	62315008	Diarrhea	sunitinib
8847	8847_014	0	0	0
8847	8847_015	0	0	0
8847	8847_016	0	0	0
8847	8847_017	0	0	0
8847	8847_018	0	0	0
8848	8848_006	0	0	0
8847	8847_019	0	0	0
8842	8842_008	0	0	0
8846	8846_008	0	0	0
8838	8838_001	0	0	0
8838	8838_002	0	0	0
8841	8841_001	0	0	0
8838	8838_003	0	0	0
8838	8838_004	0	0	0
8838	8838_005	0	0	0
8838	8838_006	0	0	0
8840	8840_001	80141007	Hemoglobinopathy	imatinib
8840	8840_001	267036007	Dyspnea	imatinib
8840	8840_002	0	0	0
8840	8840_003	0	0	0
8840	8840_004	0	0	0
8840	8840_005	0	0	0
8842	8842_009	52613005	Excessive sweating	
8840	8840_006	0	0	0
8840	8840_007	0	0	0
8840	8840_008	5935008	Oral contraception	imatinib
8844	8844_001	0	0	0
8840	8840_009	0	0	0
8840	8840_010	0	0	0
8840	8840_011	267036007	Dyspnea	imatinib
8830	8830_001	0	0	0
8830	8830_002	0	0	0
8830	8830_003	0	0	0
